game_id;language;n_rounds_is_known;max_rounds;played_rounds;agents_communicate;agent1_name;agent1_llm;agent1_personality;agent1_knows_opponent_with_prob;agent1_strategies;agent1_scores;agent1_messages;agent2_name;agent2_llm;agent2_personality;agent2_knows_opponent_with_prob;agent2_strategies;agent2_scores;agent2_messages;game;known;payoff_type
game_2;fr;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;fr;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA'];[10, 0, 0, 0, 7, 10, 7, 10, 7, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA'];[7, 0, 0, 0, 10, 7, 10, 7, 10, 7];[];battle-sexes;known;conventional
game_1;fr;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 0, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 0, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;fr;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;fr;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;fr;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB'];[0, 7, 0, 7, 7, 0, 7, 0, 0, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[0, 10, 0, 10, 10, 0, 10, 0, 0, 10];[];battle-sexes;known;conventional
game_2;fr;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[7, 0, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 0, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[7, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 0, 0, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 0, 0, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[10, 0, 0, 0, 10, 0, 10, 10, 10, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[7, 0, 0, 0, 7, 0, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 0, 0, 0, 10, 10];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 0, 0, 0, 7, 7];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[0, 0, 0, 10, 0, 0, 0, 0, 0, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB'];[0, 0, 0, 7, 0, 0, 0, 0, 0, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[10, 0, 0, 0, 10, 0, 0, 10, 10, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[7, 0, 0, 0, 7, 0, 0, 7, 7, 7];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 0, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 0, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 10, 10, 10, 10, 10, 10, 10, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 7, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 10, 10, 10, 10, 10, 10, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[7, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[10, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 0, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 0, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 10, 10, 10, 10, 10];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[10, 0, 0, 0, 0, 0, 0, 10, 10, 10];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[7, 0, 0, 0, 0, 0, 0, 7, 7, 7];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 0, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 0, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 0, 0, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionA'];[0, 0, 0, 0, 0, 0, 0, 0, 7, 0];[];Agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionB'];[0, 0, 0, 0, 0, 0, 0, 0, 10, 0];[];battle-sexes;known;conventional
game_1;vn;True;10;10;False;Agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;vn;True;10;10;False;Agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];Agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 0, 0, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 0, 0, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_1;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 10, 10, 10, 10, 10, 10, 10];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_2;ar;False;10;10;False;agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[10, 7, 10, 7, 10, 7, 10, 7, 10, 7];[];agent2;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB'];[7, 10, 7, 10, 7, 10, 7, 10, 7, 10];[];battle-sexes;known;conventional
game_1;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 10, 10, 0, 0, 10, 10, 10];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 7, 7, 0, 0, 7, 7, 7];[];battle-sexes;known;conventional
game_2;ar;False;10;10;False;agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_1;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;ar;False;10;10;False;agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 0, 0, 10, 10, 10];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionB', 'OptionA', 'OptionA', 'OptionA'];[0, 0, 0, 0, 0, 0, 0, 7, 7, 7];[];battle-sexes;known;conventional
game_0;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA', 'OptionA'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];battle-sexes;known;conventional
game_1;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_2;ar;False;10;10;False;agent1;Gemini25Flash;selfish;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 7, 7, 7, 7, 7, 7, 7, 7];[];agent2;Gemini25Flash;selfish;0.0;['OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 10, 10, 10, 10, 10, 10, 10, 10];[];battle-sexes;known;conventional
game_0;ar;False;10;10;False;agent1;Gemini25Flash;cooperative;0.0;['OptionA', 'OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 7, 0, 0, 0, 0, 7, 7, 7, 7];[];agent2;Gemini25Flash;cooperative;0.0;['OptionB', 'OptionB', 'OptionA', 'OptionB', 'OptionA', 'OptionB', 'OptionB', 'OptionB', 'OptionB', 'OptionB'];[0, 10, 0, 0, 0, 0, 10, 10, 10, 10];[];battle-sexes;known;conventional
